Wall time,Step,Value
1770736212.2504745,1099,-66.54796600341797
1770736212.8686197,1100,-51.83876037597656
1770736217.4742641,1102,-54.44163131713867
1770736223.2000206,1104,-93.13288116455078
1770736224.8442645,1105,-77.9080581665039
1770736226.8561637,1106,-76.12283325195312
1770736231.4925258,1108,-105.11148834228516
1770736244.077696,1111,-48.56845474243164
1770736244.5942662,1112,-47.61785888671875
1770736249.6518476,1115,-65.63101196289062
1770736258.0875692,1117,-95.8509521484375
1770736270.3103614,1120,-89.29293823242188
1770736286.1433864,1123,-95.84044647216797
1770736289.8314047,1124,-85.144775390625
1770736293.7084198,1125,-94.60824584960938
1770736296.2942212,1126,-80.26210021972656
1770736297.2783637,1127,-59.22378158569336
1770736298.7657845,1128,-51.98188018798828
1770736301.0023081,1129,-109.77960205078125
1770736303.3499985,1130,-86.94400024414062
1770736305.2665353,1131,-93.04704284667969
1770736312.3728375,1132,-100.24681854248047
1770736315.1559665,1134,-49.05355453491211
1770736315.3658442,1135,-46.59043502807617
1770736315.7103422,1136,-47.472347259521484
1770736317.9922733,1139,-48.11745071411133
1770736320.5353715,1140,-50.94590377807617
1770736326.3840187,1142,-75.33140563964844
1770736328.8483238,1143,-101.22953033447266
1770736331.2458594,1144,-73.75148010253906
1770736331.3170593,1145,-48.93289566040039
1770736337.0383208,1147,-106.15144348144531
1770736345.071416,1150,-76.93866729736328
1770736345.4080844,1151,-46.02888870239258
1770736349.7182114,1152,-89.87022399902344
1770736351.5137846,1153,-88.29060363769531
1770736355.2921815,1154,-98.84544372558594
1770736357.4086893,1155,-87.70726776123047
1770736358.9839296,1156,-76.3211441040039
1770736361.141305,1157,-100.35900115966797
1770736362.4699783,1158,-65.66234588623047
1770736364.4970503,1159,-92.30914306640625
1770736366.2372215,1160,-58.900508880615234
1770736369.3182712,1161,-79.00337982177734
1770736371.7599483,1162,-57.39399337768555
1770736373.535777,1163,-61.46074676513672
1770736378.1901326,1165,-87.77059173583984
1770736378.9262679,1166,-47.267784118652344
1770736381.1890965,1167,-76.11576843261719
1770736383.5459354,1168,-59.27449035644531
1770736411.854469,1178,-59.31444549560547
1770736420.5744145,1181,-101.82342529296875
1770736422.2626498,1182,-71.5968017578125
1770736424.9671807,1183,-92.6017837524414
1770736426.7879865,1184,-73.68270874023438
1770736429.073987,1186,-69.44023132324219
1770736432.0607603,1187,-72.34288787841797
1770736433.6504197,1188,-76.76766967773438
1770736436.0410533,1189,-83.90486907958984
1770736439.8523016,1190,-105.6557846069336
1770736444.9570787,1192,-97.49250030517578
1770736447.152253,1193,-65.23729705810547
1770736449.664586,1194,-99.4223403930664
1770736450.8940613,1195,-65.52961730957031
1770736452.8550196,1196,-62.20424270629883
1770736455.6859002,1197,-83.51184844970703
1770736459.1577282,1198,-110.32405090332031
1770736462.8756173,1199,-114.8221664428711
1770736465.8799372,1200,-58.01210403442383
1770736467.264281,1201,-51.963565826416016
1770736469.8474276,1202,-77.40705108642578
1770736476.022679,1204,-101.05973052978516
1770736477.144593,1205,-73.09767150878906
1770736483.182507,1207,-76.68571472167969
1770736485.7996254,1208,-111.19192504882812
1770736489.5733764,1209,-73.1596450805664
1770736492.5316834,1211,-72.7824935913086
1770736495.2268317,1212,-87.6021957397461
1770736499.6488848,1213,-100.91665649414062
1770736500.7578905,1214,-51.574520111083984
1770736502.7222316,1215,-89.37307739257812
1770736505.0256786,1216,-69.92937469482422
1770736511.626448,1220,-68.8043212890625
1770736516.906,1222,-83.58770751953125
1770736523.2577436,1225,-63.890174865722656
1770736527.7115283,1226,-106.32862854003906
1770736531.0618093,1228,-77.50702667236328
1770736533.3531642,1229,-92.76023864746094
1770736536.2571554,1230,-84.9488296508789
1770736537.7372122,1232,-73.8951644897461
1770736537.9910018,1233,-50.069976806640625
1770736539.2530072,1234,-76.4129638671875
1770736541.1871686,1235,-85.53955078125
1770736542.9521108,1236,-87.71200561523438
1770736543.6319418,1237,-72.05824279785156
1770736544.6715126,1238,-77.71861267089844
1770736546.1200652,1239,-78.32728576660156
1770736548.0971909,1240,-86.26538848876953
1770736551.7122233,1243,-87.59164428710938
1770736552.6920507,1244,-70.38198852539062
1770736554.6027932,1245,-82.56946563720703
1770736556.3491354,1247,-55.007205963134766
1770736559.9299138,1248,-87.61582946777344
1770736561.2611773,1249,-61.300052642822266
1770736563.2202435,1250,-86.47993469238281
1770736566.4171453,1251,-101.15513610839844
1770736570.2057083,1254,-76.48138427734375
1770736571.4955401,1255,-73.2945327758789
1770736572.3152256,1256,-53.50859069824219
1770736574.566596,1257,-75.96185302734375
1770736576.8613257,1258,-77.75672912597656
1770736578.3783143,1259,-77.69602966308594
1770736579.709116,1260,-55.71580505371094
1770736586.4182465,1262,-83.42130279541016
1770736587.1718245,1263,-54.19952392578125
1770736589.3301535,1264,-75.05420684814453
1770736592.816522,1265,-122.60014343261719
1770736595.8263397,1266,-82.9578628540039
1770736598.3396306,1267,-92.76078033447266
1770736603.3671317,1268,-86.04805755615234
1770736605.0611737,1269,-76.87385559082031
1770736609.8811579,1272,-52.81021499633789
1770736610.9383245,1273,-80.58894348144531
1770736616.8056905,1275,-83.68325805664062
1770736621.1281862,1279,-51.95631408691406
1770736622.4888592,1280,-74.31826782226562
1770736629.2527301,1282,-62.45096206665039
1770736631.5114887,1283,-85.35874938964844
1770736637.2085176,1286,-92.68386840820312
1770736643.7152503,1288,-85.59095001220703
1770736645.9238834,1289,-69.49778747558594
1770736649.2524548,1290,-82.53656005859375
1770736652.930007,1292,-77.69857025146484
1770736655.1849208,1293,-104.92698669433594
1770736656.2945647,1294,-57.26266098022461
1770736657.645222,1295,-66.51513671875
1770736662.9752908,1297,-49.121742248535156
1770736665.0473635,1298,-66.65156555175781
1770736666.6205032,1299,-68.78007507324219
1770736669.6037805,1300,-77.97017669677734
1770736674.9821901,1301,-66.35189819335938
1770736678.883917,1303,-58.25628662109375
1770736681.3452783,1304,-82.53794860839844
1770736684.941094,1305,-113.80760955810547
1770736690.6383858,1307,-56.223731994628906
1770736691.2677038,1308,-52.564842224121094
1770736695.5673444,1311,-53.25010681152344
1770736698.1372316,1313,-54.27457809448242
1770736699.5402398,1314,-69.1688461303711
1770736703.4417171,1316,-71.29401397705078
1770736704.3718655,1317,-72.20816802978516
1770736705.9891837,1318,-67.38510131835938
1770736708.4332664,1319,-96.72041320800781
1770736713.404223,1320,-76.86487579345703
1770736719.0656219,1321,-47.98320007324219
1770736720.9947665,1322,-63.45989990234375
1770736727.0321054,1325,-46.42561721801758
1770736729.2867978,1326,-71.60615539550781
1770736730.581344,1327,-57.4945068359375
1770736732.2811286,1328,-64.87847137451172
1770736733.7704756,1329,-62.40227127075195
1770736735.971937,1330,-61.13791275024414
1770736738.7180133,1331,-80.97124481201172
1770736744.2904356,1333,-68.8526382446289
1770736745.9970837,1334,-49.596370697021484
1770736746.6762085,1335,-43.65146255493164
1770736748.3956726,1336,-81.68563079833984
1770736750.0881047,1337,-85.67080688476562
1770736751.7219973,1338,-64.47784423828125
1770736756.6522188,1341,-79.84123992919922
1770736759.214942,1343,-45.655029296875
1770736759.81832,1344,-54.42037582397461
1770736762.6061282,1345,-82.86737823486328
1770736764.0875115,1346,-57.06114196777344
1770736764.7931786,1347,-56.980106353759766
1770736766.5224686,1348,-62.95220947265625
1770736767.8307645,1349,-66.63258361816406
1770736768.264183,1350,-46.687076568603516
1770736768.732476,1351,-41.208065032958984
1770736771.4391456,1352,-84.5465087890625
1770736776.7471108,1355,-72.17544555664062
1770736780.3766782,1356,-77.84452056884766
1770736784.4472544,1359,-54.1088752746582
1770736784.9734445,1360,-47.166587829589844
1770736788.851578,1362,-87.7132797241211
1770736790.5589356,1363,-76.79593658447266
1770736792.8305492,1364,-86.13978576660156
1770736795.4030263,1366,-74.35662078857422
1770736796.7260385,1367,-70.58912658691406
1770736797.9504316,1368,-26.232282638549805
1770736799.7774692,1370,-45.253822326660156
1770736800.0986,1371,-49.05052947998047
1770736801.8160377,1372,-73.18873596191406
1770736803.5089116,1374,-43.265045166015625
1770736803.8236525,1375,-48.58834457397461
1770736804.4506586,1376,-49.96302032470703
1770736808.4728513,1378,-91.02477264404297
1770736809.5465357,1379,-53.91073226928711
1770736810.863676,1380,-49.19103240966797
1770736818.0792415,1382,-49.50470733642578
1770736818.999008,1383,-72.32054138183594
1770736822.0404444,1385,-89.3267822265625
1770736823.8743682,1386,-73.0035171508789
1770736827.8899882,1387,-91.32356262207031
1770736832.3646154,1388,-99.75918579101562
1770736833.4179306,1389,-79.71866607666016
1770736834.6840725,1390,-39.06171798706055
1770736837.7618942,1392,-104.07505798339844
1770736838.8191075,1393,-48.18478775024414
1770736847.0115924,1396,-96.24829864501953
1770736847.6754003,1398,-49.765811920166016
1770736855.6487286,1401,-44.951148986816406
1770736860.9775157,1405,-63.441368103027344
1770736869.7904186,1410,-52.54554748535156
1770736872.0673695,1413,-50.35154342651367
1770736875.4759579,1414,-104.18321228027344
1770736876.5439885,1415,-46.984642028808594
1770736879.8260086,1416,-70.84432220458984
1770736880.1260836,1417,-51.34208679199219
1770736881.8324504,1418,-77.14136505126953
1770736884.830034,1420,-103.86869812011719
1770736890.0594962,1421,-76.61710357666016
1770736892.2053647,1423,-79.50250244140625
1770736896.6977472,1424,-84.46454620361328
1770736897.413049,1426,-35.27031707763672
1770736898.049228,1427,-33.16362762451172
1770736899.439085,1428,-79.54623413085938
1770736902.416074,1429,-94.44580841064453
1770736907.5007808,1431,-55.115413665771484
1770736908.2969203,1432,-48.888553619384766
1770736909.2636023,1433,-35.254295349121094
1770736912.1713088,1434,-98.56993103027344
1770736914.3239138,1435,-60.23902130126953
1770736915.1775749,1436,-48.287681579589844
1770736918.3567977,1437,-79.19609832763672
1770736919.4301958,1438,-37.67941665649414
1770736921.9154277,1439,-97.21975708007812
1770736934.37962,1441,-80.26628112792969
1770736935.4595878,1443,-49.88553237915039
1770736936.750767,1444,-72.4051742553711
1770736939.1852887,1446,-48.433658599853516
1770736947.9934962,1449,-74.3103256225586
1770736953.2765107,1451,-34.68162155151367
1770736957.5070963,1455,-46.416114807128906
1770736958.9218273,1456,-44.409847259521484
1770736959.0520222,1457,-47.74782943725586
1770736959.2665784,1458,-46.33539962768555
1770736965.5125422,1461,-40.39030456542969
1770736965.8896346,1462,-40.71438980102539
1770736967.6227415,1463,-85.35395050048828
1770736974.9353416,1466,-49.32502365112305
1770736976.100025,1467,-68.78556823730469
1770736979.9503357,1469,-55.088809967041016
1770736982.0039032,1470,-68.29690551757812
1770736984.0484567,1471,-96.05712890625
1770736989.7173307,1474,-49.804412841796875
1770736991.2449336,1475,-64.69654083251953
1770736996.5979624,1478,-40.21476364135742
1770736999.6726782,1479,-84.56700134277344
1770737001.363323,1480,-50.764591217041016
1770737007.3488824,1481,-79.85374450683594
1770737010.4119935,1482,-79.91763305664062
1770737010.63098,1483,-49.522987365722656
1770737012.4262633,1484,-54.80093765258789
1770737017.5913255,1486,-99.82173919677734
1770737019.1869097,1487,-47.242759704589844
1770737019.8338826,1488,-46.80015182495117
1770737020.3523612,1489,-49.689212799072266
1770737021.868997,1490,-68.17668914794922
1770737024.0030427,1491,-91.48833465576172
1770737026.7040508,1492,-72.97502136230469
1770737029.0421722,1493,-107.23175048828125
1770737030.0200427,1494,-36.804256439208984
1770737034.7673311,1498,-92.54619598388672
1770737035.257559,1500,-45.79398727416992
